filename,lat,lon,distrito,zona,status,pool_count
sp_JARDIM ANGELA_ZEIS_4_00970.png,-23.731795149917,-46.7790369014674,JARDIM ANGELA,ZEIS_4,success,0
sp_JARDIM ANGELA_ZEIS_4_00971.png,-23.70692435689161,-46.77268111586356,JARDIM ANGELA,ZEIS_4,success,0
sp_JARDIM ANGELA_ZEIS_4_00972.png,-23.69470948653777,-46.76928476709445,JARDIM ANGELA,ZEIS_4,success,0
sp_JARDIM ANGELA_ZEIS_4_00973.png,-23.732463671021414,-46.76906746287329,JARDIM ANGELA,ZEIS_4,success,1
sp_JARDIM ANGELA_ZM_a_00974.png,-23.69965733157689,-46.77585615681223,JARDIM ANGELA,ZM_a,success,0
sp_JARDIM ANGELA_ZM_a_00975.png,-23.704961442240823,-46.78864933120094,JARDIM ANGELA,ZM_a,success,0
sp_BRAS_ZEIS_3_00976.png,-23.54492897787185,-46.61203888538793,BRAS,ZEIS_3,success,0
sp_PARQUE DO CARMO_ZEIS_1_00977.png,-23.58408142685725,-46.450058822363566,PARQUE DO CARMO,ZEIS_1,success,0
sp_PARQUE DO CARMO_ZEIS_1_00978.png,-23.57768264041227,-46.48514302225227,PARQUE DO CARMO,ZEIS_1,success,0
sp_PARQUE DO CARMO_ZEIS_1_00979.png,-23.56130253652242,-46.47227741604792,PARQUE DO CARMO,ZEIS_1,success,0
sp_PARQUE DO CARMO_ZEIS_1_00980.png,-23.575654625634392,-46.45180949777255,PARQUE DO CARMO,ZEIS_1,success,0
sp_PARQUE DO CARMO_ZEIS_5_00981.png,-23.563870042277536,-46.46480828245591,PARQUE DO CARMO,ZEIS_5,success,5
sp_PARQUE DO CARMO_ZM_a_00982.png,-23.58432749204875,-46.47788816586337,PARQUE DO CARMO,ZM_a,success,0
sp_PARQUE DO CARMO_ZM_a_00983.png,-23.5964726253438,-46.46139996264256,PARQUE DO CARMO,ZM_a,success,0
sp_JACANA_ZEIS_1_00984.png,-23.456534760873343,-46.57914046942068,JACANA,ZEIS_1,success,0
sp_JACANA_ZEIS_1_00985.png,-23.462798326238453,-46.57058201505454,JACANA,ZEIS_1,success,0
sp_JACANA_ZEIS_1_00986.png,-23.44139759709136,-46.56757074601401,JACANA,ZEIS_1,success,0
sp_JACANA_ZEIS_1_00987.png,-23.448517428020423,-46.57401699884163,JACANA,ZEIS_1,success,0
sp_JACANA_ZM_u_00988.png,-23.465757510975624,-46.58112393194374,JACANA,ZM_u,success,0
sp_JACANA_ZM_u_00989.png,-23.46385028631742,-46.58801841540439,JACANA,ZM_u,success,0
sp_SOCORRO_ZM_a_00990.png,-23.68830227456676,-46.706473137939504,SOCORRO,ZM_a,success,0
sp_SOCORRO_ZM_a_00991.png,-23.687857896820084,-46.70911566224191,SOCORRO,ZM_a,success,0
sp_PARI_ZM_u_00992.png,-23.527262355895346,-46.62241182791393,PARI,ZM_u,success,0
sp_PARI_ZM_u_00993.png,-23.520904871418583,-46.62220723309096,PARI,ZM_u,success,0
sp_MARSILAC_ZEIS_1_00994.png,-23.88335974244607,-46.74062785396781,MARSILAC,ZEIS_1,success,0
sp_MARSILAC_ZEIS_1_00995.png,-23.87812575924115,-46.738598645631306,MARSILAC,ZEIS_1,success,0
sp_MARSILAC_ZEIS_1_00996.png,-23.87050386880908,-46.768185884205145,MARSILAC,ZEIS_1,success,0
sp_MARSILAC_ZM_a_00997.png,-23.909364700308824,-46.70505936461922,MARSILAC,ZM_a,success,0
sp_SE_ZEIS_3_00998.png,-23.552263409860423,-46.62822079127409,SE,ZEIS_3,success,0
sp_TUCURUVI_ZER_1_00999.png,-23.465756305235665,-46.612701769024646,TUCURUVI,ZER_1,success,1
